,FileName,ProjectName,ProjectTypology,Location,Floor-Total-Above-Grade(SQFT),Floor-Total-Below-Grade(SQFT),Floor-Total-Conditioned-Grade(SQFT),Floor-Total-UnConditioned-Grade(SQFT),Wall-Total-Above-Grade(SQFT),Power Lighting Total(W),Equipment-Total(W),N-Wall-Area(SQFT),S-Wall-Area(SQFT),E-Wall-Area(SQFT),W-Wall-Area(SQFT),NE-Wall-Area(SQFT),NW-Wall-Area(SQFT),SE-Wall-Area(SQFT),SW-Wall-Area(SQFT),ROOF-AREA(SQFT),ALL WALLS-Wall-AREA(SQFT),WALLS+ROOFS-AREA(SQFT),UNDERGRND-Wall-AREA(SQFT),BUILDING-Wall-AREA(SQFT),N-Wall-U-Value(BTU/HR-SQFT-F),S-Wall-U-Value(BTU/HR-SQFT-F),E-Wall-U-Value(BTU/HR-SQFT-F),W-Wall-U-Value(BTU/HR-SQFT-F),NE-Wall-U-Value(BTU/HR-SQFT-F),NW-Wall-U-Value(BTU/HR-SQFT-F),SE-Wall-U-Value(BTU/HR-SQFT-F),SW-Wall-U-Value(BTU/HR-SQFT-F),ROOF-U-Value(BTU/HR-SQFT-F),ALL WALLS-Wall-U-Value(BTU/HR-SQFT-F),WALLS+ROOFS-U-Value(BTU/HR-SQFT-F),UNDERGRND-Wall-U-Value(BTU/HR-SQFT-F),BUILDING-Wall-U-Value(BTU/HR-SQFT-F),N-Window-Area(SQFT),S-Window-Area(SQFT),E-Window-Area(SQFT),W-Window-Area(SQFT),NE-Window-Area(SQFT),NW-Window-Area(SQFT),SE-Window-Area(SQFT),SW-Window-Area(SQFT),ROOF-Window-Area(SQFT),ALL WALLS-Window-AREA(SQFT),WALLS+ROOFS-Window-AREA(SQFT),UNDERGRND-Window-AREA(SQFT),BUILDING-Window-AREA(SQFT),N-Window-U-Value(BTU/HR-SQFT-F),S-Window-U-Value(BTU/HR-SQFT-F),E-Window-U-Value(BTU/HR-SQFT-F),W-Window-U-Value(BTU/HR-SQFT-F),NE-Window-U-Value(BTU/HR-SQFT-F),NW-Window-U-Value(BTU/HR-SQFT-F),SE-Window-U-Value(BTU/HR-SQFT-F),SW-Window-U-Value(BTU/HR-SQFT-F),ROOF-Window-U-Value(BTU/HR-SQFT-F),ALL WALLS-Window-U-Value(BTU/HR-SQFT-F),WALLS+ROOFS-Window-U-Value(BTU/HR-SQFT-F),UNDERGRND-Window-U-Value(BTU/HR-SQFT-F),BUILDING-Window-U-Value(BTU/HR-SQFT-F),WALL CONDUCTION,ROOF CONDUCTION,WINDOW GLASS+FRM COND,WINDOW GLASS SOLAR,DOOR CONDUCTION,INTERNAL SURFACE COND,UNDERGROUND SURF COND,OCCUPANTS TO SPACE,LIGHT TO SPACE,EQUIPMENT TO SPACE,PROCESS TO SPACE,INFILTRATION,WALL CONDUCTION_loss,ROOF CONDUCTION_loss,WINDOW GLASS+FRM COND_loss,WINDOW GLASS SOLAR_loss,DOOR CONDUCTION_loss,INTERNAL SURFACE COND_loss,UNDERGROUND SURF COND_loss,OCCUPANTS TO SPACE_loss,LIGHT TO SPACE_loss,EQUIPMENT TO SPACE_loss,PROCESS TO SPACE_loss,INFILTRATION_loss,TOTAL-LOAD(KW)_loss,WWR,EFLH,R-VAL-W,R-VAL-R,R-VAL-Wind,TOTAL-LOAD(KW),SHGC,Energy_Outcome(KWH)
26,0_0_6_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.121,0.121,0.121,0.121,0.121,,0.121,0.121,0.062,0.121,0.081,,0.373,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,297.84,46.51,1.19,2.61,0,0,0,117.25,26.17,38.93,0,7.41,-363.289,-25.143,-2.139,0.007,0,0,0,1.909,2.688,17.782,0,-78.003,-446.188,0.010340799750902002,2211.7845032563237,8.264462809917356,16.129032258064516,0.8264462809917356,631.694,0.9195402298850576,1397171
27,0_0_7_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.121,0.121,0.121,0.121,0.121,,0.121,0.121,0.062,0.121,0.081,,0.373,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,297.84,46.51,1.22,2.98,0,0,0,117.25,26.17,38.93,0,7.41,-363.289,-25.143,-2.139,0.008,0,0,0,1.909,2.688,17.782,0,-78.003,-446.187,0.010340799750902002,2210.0132681575287,8.264462809917356,16.129032258064516,0.8264462809917356,632.341,1.0574712643678161,1397482
28,0_10_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.121,0.121,0.121,0.121,0.121,,0.121,0.121,0.04,0.121,0.066,,0.364,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,287.48,12.63,1.02,0.89,0,0,0,114.13,24.79,38.44,0,7.41,-364.346,-15.746,-2.148,0.007,0,0,0,4.332,3.949,18.161,0,-78.003,-433.792,0.010340799750902002,2375.3233081658404,8.264462809917356,25,0.8264462809917356,573.756,0.3333333333333333,1362856
29,0_11_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.121,0.121,0.121,0.121,0.121,,0.121,0.121,0.036,0.121,0.064,,0.362,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,287.57,11.42,1.02,0.89,0,0,0,114.15,24.8,38.45,0,7.41,-364.525,-14.318,-2.149,0.007,0,0,0,4.346,3.958,18.167,0,-78.003,-432.517,0.010340799750902002,2375.6610246427545,8.264462809917356,27.77777777777778,0.8264462809917356,572.785,0.3333333333333333,1360743
30,0_12_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.121,0.121,0.121,0.121,0.121,,0.121,0.121,0.033,0.121,0.062,,0.361,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,287.65,10.42,1.02,0.89,0,0,0,114.16,24.8,38.45,0,7.41,-364.686,-13.138,-2.15,0.007,0,0,0,4.359,3.965,18.173,0,-78.003,-431.474,0.010340799750902002,2375.9637338853204,8.264462809917356,30.3030303030303,0.8264462809917356,571.994,0.3333333333333333,1359037
31,0_13_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.121,0.121,0.121,0.121,0.121,,0.121,0.121,0.117,0.121,0.118,,0.395,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,297.41,85.2,1.07,1.02,0,0,0,117.07,26.01,38.83,0,7.41,-359.991,-47.348,-2.117,0.002,0,0,0,1.734,2.573,17.692,0,-78.003,-465.458,0.010340799750902002,2153.6427446481694,8.264462809917356,8.547008547008547,0.8264462809917356,668.603,0.3333333333333333,1439932
32,0_14_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.121,0.121,0.121,0.121,0.121,,0.121,0.121,0.091,0.121,0.101,,0.384,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,298.66,66.41,1.07,1.03,0,0,0,117.32,26.13,38.9,0,7.41,-361.594,-36.689,-2.128,0.002,0,0,0,1.748,2.589,17.728,0,-78.003,-456.347,0.010340799750902002,2173.610705581151,8.264462809917356,10.989010989010989,0.8264462809917356,650.726,0.3333333333333333,1414425
33,0_15_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.121,0.121,0.121,0.121,0.121,,0.121,0.121,0.074,0.121,0.089,,0.378,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,299.43,54.54,1.08,1.03,0,0,0,117.48,26.21,38.94,0,7.41,-362.597,-29.947,-2.134,0.002,0,0,0,1.757,2.599,17.75,0,-78.003,-450.572,0.010340799750902002,2186.3878029710713,8.264462809917356,13.513513513513514,0.8264462809917356,639.5,0.3333333333333333,1398195
34,0_16_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.121,0.121,0.121,0.121,0.121,,0.121,0.121,0.063,0.121,0.082,,0.373,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,299.96,46.37,1.08,1.04,0,0,0,117.59,26.26,38.98,0,7.41,-363.283,-25.297,-2.139,0.002,0,0,0,1.764,2.606,17.765,0,-78.003,-446.584,0.010340799750902002,2195.2258260558547,8.264462809917356,15.873015873015873,0.8264462809917356,631.858,0.3333333333333333,1387071
35,0_17_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.121,0.121,0.121,0.121,0.121,,0.121,0.121,0.054,0.121,0.076,,0.37,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,300.34,40.39,1.08,1.04,0,0,0,117.66,26.3,39,0,7.41,-363.782,-21.896,-2.142,0.002,0,0,0,1.771,2.612,17.777,0,-78.003,-443.66,0.010340799750902002,2201.709385333391,8.264462809917356,18.51851851851852,0.8264462809917356,626.307,0.3333333333333333,1378946
36,0_18_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.121,0.121,0.121,0.121,0.121,,0.121,0.121,0.048,0.121,0.072,,0.367,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,300.62,35.81,1.08,1.04,0,0,0,117.72,26.33,39.01,0,7.41,-364.161,-19.301,-2.145,0.002,0,0,0,1.778,2.618,17.786,0,-78.003,-441.426,0.010340799750902002,2206.7805274851053,8.264462809917356,20.833333333333332,0.8264462809917356,622.046,0.3333333333333333,1372719
37,0_19_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.121,0.121,0.121,0.121,0.121,,0.121,0.121,0.043,0.121,0.068,,0.365,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,300.84,32.15,1.08,1.04,0,0,0,117.76,26.35,39.03,0,7.41,-364.459,-17.255,-2.147,0.002,0,0,0,1.784,2.622,17.793,0,-78.003,-439.663,0.010340799750902002,2210.9460874962824,8.264462809917356,23.255813953488374,0.8264462809917356,618.632,0.3333333333333333,1367762
38,0_1_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.121,0.121,0.121,0.121,0.121,,0.121,0.121,0.372,0.121,0.29,,0.498,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,277.62,123.48,0.98,0.82,0,0,0,112.9,24.06,37.82,0,7.41,-343.352,-146.26,-2.007,0.004,0,0,0,2.27,3.668,17.417,0,-78.003,-546.263,0.010340799750902002,2327.4158234215042,8.264462809917356,2.6881720430107525,0.8264462809917356,659.061,0.3333333333333333,1533909
39,0_20_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.121,0.121,0.121,0.121,0.121,,0.121,0.121,0.039,0.121,0.065,,0.363,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,301.01,29.14,1.08,1.04,0,0,0,117.79,26.37,39.04,0,7.41,-364.7,-15.601,-2.148,0.002,0,0,0,1.787,2.625,17.799,0,-78.003,-438.239,0.010340799750902002,2214.5141043941144,8.264462809917356,25.641025641025642,0.8264462809917356,615.801,0.3333333333333333,1363700
40,0_21_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.121,0.121,0.121,0.121,0.121,,0.121,0.121,0.035,0.121,0.063,,0.362,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,301.15,26.57,1.08,1.04,0,0,0,117.82,26.38,39.05,0,7.41,-364.898,-14.236,-2.15,0.002,0,0,0,1.789,2.627,17.803,0,-78.003,-437.066,0.010340799750902002,2217.668387193541,8.264462809917356,28.57142857142857,0.8264462809917356,613.378,0.3333333333333333,1360269
41,0_22_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.121,0.121,0.121,0.121,0.121,,0.121,0.121,0.032,0.121,0.061,,0.361,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,301.26,24.34,1.08,1.04,0,0,0,117.85,26.39,39.05,0,7.41,-365.064,-13.09,-2.151,0.002,0,0,0,1.79,2.629,17.807,0,-78.003,-436.081,0.010340799750902002,2220.5856609749676,8.264462809917356,31.25,0.8264462809917356,611.241,0.3333333333333333,1357313
42,0_2_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.121,0.121,0.121,0.121,0.121,,0.121,0.121,0.193,0.121,0.17,,0.426,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,283.05,62.48,1,0.86,0,0,0,113.58,24.47,38.17,0,7.41,-355.086,-76.095,-2.086,0.006,0,0,0,3.594,3.524,17.857,0,-78.003,-486.288,0.010340799750902002,2359.46008668423,8.264462809917356,5.181347150259067,0.8264462809917356,611.876,0.3333333333333333,1443697
43,0_3_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.121,0.121,0.121,0.121,0.121,,0.121,0.121,0.131,0.121,0.127,,0.4,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,284.9,42.3,1.01,0.87,0,0,0,113.81,24.6,38.28,0,7.41,-358.982,-51.441,-2.112,0.007,0,0,0,3.906,3.704,17.985,0,-78.003,-464.936,0.010340799750902002,2366.4080807539,8.264462809917356,7.633587786259541,0.8264462809917356,596.578,0.3333333333333333,1411747
44,0_4_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.121,0.121,0.121,0.121,0.121,,0.121,0.121,0.099,0.121,0.106,,0.388,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,285.83,31.97,1.01,0.88,0,0,0,113.93,24.67,38.34,0,7.41,-360.923,-38.892,-2.125,0.007,0,0,0,4.061,3.793,18.049,0,-78.003,-454.033,0.010340799750902002,2369.569131570633,8.264462809917356,10.1010101010101,0.8264462809917356,588.718,0.3333333333333333,1395008
45,0_5_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.121,0.121,0.121,0.121,0.121,,0.121,0.121,0.079,0.121,0.093,,0.38,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,286.39,25.64,1.02,0.88,0,0,0,114,24.71,38.38,0,7.41,-362.087,-31.242,-2.132,0.007,0,0,0,4.153,3.846,18.087,0,-78.003,-447.371,0.010340799750902002,2371.459987908081,8.264462809917356,12.658227848101266,0.8264462809917356,583.861,0.3333333333333333,1384603
46,0_6_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.121,0.121,0.121,0.121,0.121,,0.121,0.121,0.066,0.121,0.084,,0.374,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,286.77,21.36,1.02,0.88,0,0,0,114.05,24.74,38.4,0,7.41,-362.862,-26.105,-2.138,0.007,0,0,0,4.214,3.882,18.113,0,-78.003,-442.892,0.010340799750902002,2372.728728983907,8.264462809917356,15.15151515151515,0.8264462809917356,580.567,0.3333333333333333,1377528
47,0_7_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.121,0.121,0.121,0.121,0.121,,0.121,0.121,0.057,0.121,0.078,,0.371,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,287.03,18.27,1.02,0.88,0,0,0,114.08,24.76,38.41,0,7.41,-363.416,-22.416,-2.141,0.007,0,0,0,4.258,3.907,18.131,0,-78.003,-439.673,0.010340799750902002,2373.6697458745475,8.264462809917356,17.543859649122805,0.8264462809917356,578.179,0.3333333333333333,1372406
48,0_8_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.121,0.121,0.121,0.121,0.121,,0.121,0.121,0.05,0.121,0.073,,0.368,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,287.24,15.93,1.02,0.89,0,0,0,114.1,24.77,38.43,0,7.41,-363.832,-19.638,-2.144,0.007,0,0,0,4.291,3.926,18.145,0,-78.003,-437.248,0.010340799750902002,2374.380168157039,8.264462809917356,20,0.8264462809917356,576.366,0.3333333333333333,1368512
49,0_9_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.121,0.121,0.121,0.121,0.121,,0.121,0.121,0.044,0.121,0.069,,0.366,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,287.39,14.11,1.02,0.89,0,0,0,114.12,24.79,38.44,0,7.41,-364.156,-17.488,-2.146,0.007,0,0,0,4.317,3.941,18.155,0,-78.003,-435.373,0.010340799750902002,2374.9536923502374,8.264462809917356,22.72727272727273,0.8264462809917356,574.959,0.3333333333333333,1365501
50,10_0_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.038,0.038,0.038,0.038,0.038,,0.038,0.038,0.062,0.038,0.054,,0.357,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,281.32,45.58,1.05,0.93,0,0,0,116.23,25.73,38.81,0,7.41,-350.382,-25.287,-2.158,0.006,0,0,0,2.932,3.245,17.986,0,-78.003,-431.661,0.010340799750902002,2265.667476643482,26.315789473684212,16.129032258064516,0.8264462809917356,609.894,0.3333333333333333,1381817
51,11_0_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.035,0.035,0.035,0.035,0.035,,0.035,0.035,0.062,0.035,0.053,,0.356,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,280.98,45.58,1.05,0.93,0,0,0,116.23,25.73,38.81,0,7.41,-349.871,-25.293,-2.159,0.006,0,0,0,2.939,3.249,17.99,0,-78.003,-431.143,0.010340799750902002,2265.468944012781,28.57142857142857,16.129032258064516,0.8264462809917356,609.657,0.3333333333333333,1381159
52,12_0_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.032,0.032,0.032,0.032,0.032,,0.032,0.032,0.062,0.032,0.052,,0.356,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,280.68,45.58,1.05,0.93,0,0,0,116.24,25.73,38.81,0,7.41,-349.411,-25.298,-2.159,0.006,0,0,0,2.944,3.252,17.992,0,-78.003,-430.678,0.010340799750902002,2265.244807912877,31.25,16.129032258064516,0.8264462809917356,609.437,0.3333333333333333,1380524
53,13_0_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.09,0.09,0.09,0.09,0.09,,0.09,0.09,0.062,0.09,0.071,,0.367,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,300.37,46.84,1.07,0.97,0,0,0,117.57,26.31,39,0,7.41,-358.645,-25.212,-2.146,0.002,0,0,0,1.813,2.638,17.789,0,-78.003,-441.763,0.010340799750902002,2191.5062574939457,11.11111111111111,16.129032258064516,0.8264462809917356,634.679,0.3333333333333333,1390903
54,14_0_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.073,0.073,0.073,0.073,0.073,,0.073,0.073,0.062,0.073,0.066,,0.364,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,297.33,46.9,1.08,0.97,0,0,0,117.64,26.35,39.03,0,7.41,-356.076,-25.247,-2.15,0.002,0,0,0,1.82,2.644,17.801,0,-78.003,-439.21,0.010340799750902002,2193.200519020191,13.698630136986303,16.129032258064516,0.8264462809917356,631.96,0.3333333333333333,1386015
55,15_0_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.062,0.062,0.062,0.062,0.062,,0.062,0.062,0.062,0.062,0.062,,0.361,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,295.23,46.94,1.08,0.97,0,0,0,117.69,26.37,39.04,0,7.41,-354.306,-25.271,-2.153,0.002,0,0,0,1.825,2.648,17.809,0,-78.003,-437.449,0.010340799750902002,2194.4085134073466,16.129032258064516,16.129032258064516,0.8264462809917356,630.065,0.3333333333333333,1382620
56,16_0_0_0_0_0_0_FloorPlanss,FloorPlanss,Business,Other-City,47846.1,0,33807.9,14038.200000000003,23508.82,38638.775,48488.52999999999,7292.86,7120.21,2882.15,2877.89,1552.06,,121.64,1418.91,47846.23,23265.72,71111.97,,118958.19,0.054,0.054,0.054,0.054,0.054,,0.054,0.054,0.062,0.054,0.059,,0.36,0,0,0,243.1,0,,0,0,0,243.1,243.1,,243.1,0,0,0,1.21,0,,0,0,0,1.21,1.21,,1.21,293.67,46.97,1.08,0.97,0,0,0,117.72,26.39,39.05,0,7.41,-353.006,-25.288,-2.155,0.002,0,0,0,1.828,2.651,17.814,0,-78.003,-436.157,0.010340799750902002,2195.3250141172166,18.51851851851852,16.129032258064516,0.8264462809917356,628.665,0.3333333333333333,1380124
