Batch_ID,RunningUser,FileName,ProjectTypology,Climate,Above-Grade/Below-Grade,Conditioned-Area/UnConditioned-Area,Roof-Area/Total-AG-Floor-Area,Roof-Window-Area/Roof-Area,Total-Above-Grade-Ext-Wall-Area/Total-AG-FloorArea,Power-Lighting(W/SQFT),Equipment-Tot(W/SQFT),ROOF-U-Value(BTU/HR-SQFT-F),ALL WALLS-Wall-U-Value(BTU/HR-SQFT-F),UNDERGRND-Wall-U-Value(BTU/HR-SQFT-F),ROOF-Window-U-Value(BTU/HR-SQFT-F),ALL WALLS-Window-U-Value(BTU/HR-SQFT-F),WWR,Total-LOAD(KW/SQFT),Total-LOAD/Conditioned-Area(KW/SQFT),Energy_Outcome(KWH/SQFT)
1,Rajeev,16_6_0_7_0_2_3_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.3600037182827647,0.004832669440080163,0.010760444975777248,13.120530133899177
1,Rajeev,16_8_12_6_6_5_8_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.8100189253247205,0.004975155948417864,0.011077706119285758,13.710647570525285
1,Rajeev,16_9_4_7_0_2_6_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.3600037182827647,0.004832669440080163,0.010760444975777248,13.120530133899177
1,Rajeev,17_10_13_3_5_4_3_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.6399936694011581,0.004871655325170474,0.010847251134681282,13.480712302800097
1,Rajeev,17_10_15_0_6_1_1_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.2500121757207257,0.0048215458057079665,0.010735677038082198,12.993412638938125
1,Rajeev,17_1_0_7_2_3_6_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.4899737110476838,0.004860127833512468,0.010821583966414824,13.2911413026407
1,Rajeev,17_2_10_2_5_1_7_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.2500121757207257,0.0048215458057079665,0.010735677038082198,12.993412638938125
1,Rajeev,17_2_1_2_1_1_5_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.2500121757207257,0.0048215458057079665,0.010735677038082198,12.993412638938125
1,Rajeev,17_2_9_6_2_5_6_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.8100189253247205,0.004975155948417864,0.011077706119285758,13.710647570525285
1,Rajeev,17_3_10_5_0_4_2_F1,Office,Composite,1.7408411329397302,0.8152585081836872,0.6308724619874059,0.0,0.5938106128090923,0.7108077070228509,1.0000000987122981,0.051,0.118,0.024,0.0,0.883,0.6399936694011581,0.004871655325170474,0.010847251134681282,13.480712302800097
